Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Maldives,MDV,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,37.04,,,,,,12.22,,,,,,,,,
Maldives,MDV,Telephone lines (per 100 people),IT.MLT.MAIN.P2,,0.965765495,1.029972191,1.111013654,1.185014643,1.237890791,1.4738859,1.730165434,2.068231957,2.433844759,2.890775923,3.437960381,3.740405419,4.267778486,4.956308428,5.66162513,6.091143745,7.008859086,7.628648754,8.292578966,8.957817742,9.805453073,10.13323053,10.4508439,10.77007231,10.85302578,10.62692974,10.72641684,14.95174339,9.538259401,8.712472443,7.255003555,6.837212875,6.537825015
Maldives,MDV,Trade (% of GDP),NE.TRD.GNFS.ZS,358.6603244,375.3785862,355.2665115,299.4996321,164.1042746,138.4924679,128.8212103,145.8919002,144.534315,153.1640014,168.0796281,159.7916383,161.3326142,146.8539357,156.9461394,169.8558378,164.8085267,169.6779559,168.2118863,170.4314073,161.0911545,114.6953949,114.8260754,117.7515474,131.1699699,136.3378847,139.9203961,223.0640615,213.9262142,160.8503596,173.4029114,213.5083587,223.5966368,
Nepal,NPL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,8.573937229,9.190317566,8.631728625,8.095971564,8.485910323,9.852316146,10.58161654,10.45158462,11.78620654,13.04865071,12.8086563,13.35385013,13.4183155,14.57309798,18.55012245,22.83143607,23.19776388,23.88507426,28.66308232,28.87594825,30.67062082,29.41588018,22.86890082,26.14257403,27.09733041,28.72615081,33.15138628,37.28150565,51.65264553,59.17845463,54.58998779,52.95450097,56.12922384,58.11375646
Nepal,NPL,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,88.90411473,89.10902006,90.0671221,91.45142294,90.13455202,85.91422398,88.37628311,87.90456282,88.64255065,89.70881269,93.00831399,91.44008126,89.0712991,87.75275782,90.04064796,84.34470232,85.61753072,86.0391497,86.22612973,86.38652072,84.82771524,88.33526983,90.51046593,91.4387757,88.25074662,88.44441579,91.01690303,90.18269451,90.16891884,90.5663623,88.54862698,86.03296088,89.01334604,89.90176901
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.319394194,8.341974142,3.779374617,-2.977405859,9.681130036,6.144905263,4.565650519,1.69561827,7.6968087,4.329647964,4.635036345,6.368150401,4.106406612,3.849850001,8.216002708,3.468451907,5.328284175,5.048612518,3.016389491,4.41257326,6.2,4.799762638,0.120266897,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.85247634,3.781821435
Nepal,NPL,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,185.1317809,196.0324454,198.7847733,188.4350608,201.9509853,209.5019209,214.1682713,212.9704594,224.2381983,228.5753976,233.4695518,242.2089348,245.7828192,248.7094753,262.2501821,264.4694282,271.5940195,278.2936819,279.8603919,285.5806558,296.8240863,304.8779287,299.574268,306.0261469,315.2608726,321.4550186,327.8379018,334.8942034,351.2854436,363.121261,376.3422096,384.7718723,398.7730724,409.0438799
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.504947961,5.888056872,1.404016472,-5.206491584,7.172722775,3.738994184,2.22735447,-0.559285398,5.290752,1.934192903,2.141155303,3.743264569,1.475537781,1.19074887,5.444387162,0.846232434,2.693918674,2.466793048,0.562970042,2.043970512,3.937042044,2.713338561,-1.73960139,2.153682605,3.017626351,1.964768423,1.985622493,2.152375162,4.894453257,3.369287738,3.640918353,2.239892976,3.638831496,2.575602072
Nepal,NPL,GINI index,SI.POV.GINI,,,,,,30.06,,,,,,,,,,,35.23,,,,,,,43.83,,,,,,,32.82,,,
Nepal,NPL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.09588527,10.89097994,9.932877902,8.548577062,9.865447983,14.08577602,11.62371689,12.09543718,11.35744935,10.29118731,6.991686006,8.559918741,10.9287009,12.24724218,9.959352041,15.65529768,14.38246928,13.9608503,13.77387027,13.61347928,15.17228476,11.66473017,9.489534066,8.561224303,11.74925338,11.55558421,8.983096972,9.817305486,9.831081164,9.433637703,11.45137302,13.96703912,10.98665396,10.09823099
Nepal,NPL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.76377923,15.74321543,17.63585927,19.47867299,17.53490725,20.84317177,18.16811428,19.50864337,19.92172262,18.12051216,16.12032954,18.40049757,19.17108013,21.21902073,21.09277771,22.06912285,22.53036201,21.67243586,21.73045921,19.08249424,19.32182309,19.19509693,19.56477735,19.92418194,20.34116505,19.94173855,20.720886,21.06778122,21.87755162,21.35434374,22.20772753,21.41476597,20.76709635,22.5772948
Nepal,NPL,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,238.4279959,242.016775,244.7477759,242.564427,250.6196425,260.514391,264.9413831,265.2097344,277.297989,290.7525594,288.7776826,331.3319146,338.6313891
Nepal,NPL,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,6.491629531,5.544062963,4.578045341,4.066121713,5.498063787,7.659642274,14.37407622,8.223655154,6.896323992,7.625732604,11.72537884,16.530111,19.96177638,47.54613227,39.01109846,42.51781535,32.73130819,20.41719527,21.66010837,
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024239584,0.044107669,0.073075092,0.09078175,0.333803225,0.468575643,0.898764347,4.513927046,12.5968872,16.00035841,21.08831049,34.25298562,49.17622818,60.45131433,71.46285
Nepal,NPL,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,52.44,,,,,,,,,,,46.28,,,,,,,36.61,,,,,,,18.36,,,
Nepal,NPL,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,93.63,,,,,,,,,,,88.97,,,,,,,77.3,,,,,,,55.95,,,
Nepal,NPL,Telephone lines (per 100 people),IT.MLT.MAIN.P2,0.079249967,0.086966991,0.094868233,0.106997331,0.117834579,0.128165461,0.157449378,0.1800364,0.219988808,0.257116476,0.316489244,0.349466556,0.361589615,0.371751528,0.376952122,0.406627297,0.533476459,0.646680961,0.93972018,1.115175135,1.151173061,1.260031708,1.359477559,1.51603674,1.677014322,1.916174635,2.385671273,2.701832006,3.066967748,3.061279883,3.135280855,3.113604997,3.027195121,3.062147016
Nepal,NPL,Trade (% of GDP),NE.TRD.GNFS.ZS,30.27279552,32.51913545,30.398864,31.54620967,30.10154979,31.52878547,31.96504199,32.71988914,33.82903805,33.35092809,32.18875416,34.67505513,41.69541314,47.18958118,50.43207274,59.4905184,58.45776868,64.03553489,56.70960129,52.56698125,55.710589,55.83717422,46.2307185,44.24788362,46.14728672,44.06294748,44.76197247,44.57935746,46.03620635,47.07944776,45.98490577,41.82825464,43.65820666,48.21335627
Pakistan,PAK,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,23.40714136,24.03952655,24.70284546,26.37626967,24.21806057,27.78217865,29.78607651,27.64354771,26.3685972,24.91285988,24.15733233,22.32179038,23.61732951,24.55220807,24.00602394,24.2071212,24.69397544,24.64621515,25.11394294,25.47431764,22.33610055,21.77550249,21.67394996,24.5972843,28.73612288,28.64556073,26.84998832,27.84320979,28.73378017,22.72278659,21.41291755,18.11797782,16.89991911,15.74525741
Pakistan,PAK,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,93.13083078,91.92097569,92.55767068,92.25926419,93.28523012,94.0706518,91.99150874,88.63447268,90.06955235,88.95238527,88.8975085,82.53439478,82.93251599,85.31613056,83.21559614,84.16729102,85.52726594,86.76916311,83.33094318,86.04802172,84.02032769,84.0560986,83.50763387,82.64854231,82.38831822,84.79304383,88.08180464,87.77413243,91.62373474,89.73086297,90.03183293,90.8894015,93.01400308,91.85352235
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.21570404,7.920763572,6.537486802,6.778378338,5.065205603,7.592114701,5.501653664,6.452343023,7.625278781,4.959768894,4.458586816,5.061567753,7.705897824,1.757747697,3.737415554,4.962609149,4.846581284,1.014396016,2.550234294,3.660132744,4.260088011,1.982484033,3.224429973,4.846320936,7.368571358,7.667304273,6.177542036,4.832817277,1.701405465,2.831658519,1.606680858,2.785944292,4.015907671,6.069552039
Pakistan,PAK,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,396.4099687,413.5948442,425.8680926,439.459374,446.2712776,464.2446031,473.7175154,487.953298,508.5634791,517.5459473,524.9244786,536.3423333,562.5908032,557.9919067,564.2442271,577.1055257,589.2878836,579.6093183,579.0398116,585.5410044,596.6842953,595.9788713,603.5382118,621.4691298,655.5154566,693.1766897,722.5758503,743.5297851,742.2357121,749.4060345,748.0104878,755.6822282,772.8952047,806.3826092
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.602479474,4.335126965,2.967456825,3.191429833,1.550064476,4.027443925,2.040500253,3.005120607,4.223801984,1.766243263,1.425676573,2.17514236,4.893976898,-0.817449641,1.120503776,2.279385063,2.11094113,-1.642417157,-0.098256993,1.122754011,1.903076099,-0.118223982,1.26839068,2.970966487,5.478361702,5.745285285,4.241221771,2.899894144,-0.174044541,0.966043846,-0.186220369,1.025619351,2.277806182,4.33272251
Pakistan,PAK,GINI index,SI.POV.GINI,,,,,,,,33.35,,,,33.23,,,,,,28.65,,33.02,,,30.39,,,31.18,32.74,,30.02,,,29.63,,
Pakistan,PAK,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.869169224,8.079024315,7.442329317,7.740735808,6.714769884,5.9293482,8.008491256,11.36552732,9.930447645,11.04761473,11.1024915,17.46560522,17.06748401,14.68386944,16.78440386,15.83270898,14.47273406,13.23083689,16.66905682,13.95197828,15.97967231,15.9439014,16.49236613,17.35145769,17.61168178,15.20695617,11.91819536,12.22586757,8.376265256,10.26913703,9.968167073,9.110598495,6.985996917,8.146477648
Pakistan,PAK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.62902501,17.1566095,16.83710683,16.96081319,16.48396265,16.49874891,17.02517903,17.47487733,16.47435772,17.3005345,17.29975007,17.47239172,18.68513546,19.23541737,17.97061567,17.03420615,17.37707253,16.34299876,15.04468834,13.9313887,15.87538887,15.66139881,15.28016774,15.10431024,14.97801645,17.46123178,17.73199402,17.18706472,17.60584829,15.94948282,14.20455753,12.51485586,13.31568053,12.62365458
Pakistan,PAK,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,,,,,,,364.3519792,364.972452,389.3949294,380.6407995,386.2257638,370.6372449,407.9360094,406.1543917,409.6362102,427.3461976,445.8396619,452.3311203,447.5287621,469.0076215,460.2688346,453.2465741,450.8895621,444.6621172,481.1277578,533.3905845,528.9879229,541.2784705,549.8287473,536.0220753,535.7303796,549.9340981,572.2441299,585.2862639
Pakistan,PAK,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,6.394137593,6.123817447,7.123143106,16.12691658,16.51066131,22.53374277,23.70179919,15.31431661,16.80191318,17.56433328,8.711737602,11.05962883,8.899470778,6.837211797,14.1061935,19.91548996,29.60077692,41.9505735,33.16063916,46.10814694,13.81171644,19.79957522,21.54401249,15.3326447,19.42202803,
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0.001800328,0.007441181,0.011509801,0.013296024,0.019977168,0.032334152,0.052303248,0.101070011,0.142990386,0.188940993,0.213090946,0.505665777,1.13467446,1.577483539,3.2374237,8.084502503,21.44519233,38.34402045,52.7038814,55.46464341,57.28341989,61.81345992,67.06360938,70.13037598
Pakistan,PAK,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,,,45.2,,,,44.15,,,,,,33.2,,22.54,,,26.46,,,18.74,18.78,,15.73,,,13.25,,
Pakistan,PAK,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,,,89.16,,,,88.18,,,,,,83.26,,66.54,,,73.91,,,60.31,60.98,,55.83,,,50.67,,
Pakistan,PAK,Telephone lines (per 100 people),IT.MLT.MAIN.P2,0.378824358,0.39516237,0.394513861,0.434006193,0.481313608,0.480753694,0.530151177,0.576560809,0.608690838,0.734444018,0.759149633,0.977082282,1.060239364,1.270160907,1.482370328,1.679178391,1.827120539,1.914421417,1.94036297,2.044381749,2.122934884,2.21439782,2.441969429,2.65544134,2.901830196,3.309352518,3.256571358,2.931894706,2.644624692,3.612267356,3.510897699,3.247910229,3.271886229,3.497732112
Pakistan,PAK,Trade (% of GDP),NE.TRD.GNFS.ZS,36.58720141,35.32948849,31.7100938,34.89608087,33.69652589,33.2375269,34.56735175,34.23845688,35.25660834,35.63006854,38.90949488,35.55468347,37.88785965,38.74734536,35.3270506,36.13275367,38.33012683,36.8522661,34.01172518,32.31996281,28.12960732,30.37153377,30.53762992,32.84449575,30.30012871,35.25329003,35.68172966,32.99042857,35.59420149,32.07184826,32.86892658,32.92472043,32.59295694,31.56516681
Sri Lanka,LKA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,17.16521112,18.13634492,19.62423668,21.0762247,19.30255096,20.68366436,20.3556504,20.19158919,21.79956032,20.18055429,19.6162954,8.821200768,9.056628175,9.833355019,10.9574086,31.06684617,29.8959939,29.44187906,28.72261505,29.25772448,28.83455038,28.10742448,27.63421122,28.92317171,30.62022277,32.89853912,33.97362304,33.25521025,28.6961394,24.73897307,26.61856871,30.64409001,31.08887731,
Sri Lanka,LKA,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,88.81206127,88.3018646,88.13962393,86.21146208,80.11265334,88.13056197,87.95145815,87.17181011,87.98280942,87.7720919,85.67641648,87.24355101,84.98764352,83.98826979,84.77785606,84.70870297,84.67820467,82.67520188,80.87056207,80.49357845,82.56576211,84.23220648,83.9902765,84.00877272,83.56737791,82.10277147,83.02421495,82.42439687,86.13370903,82.05852262,80.72990794,84.6069109,83.07513544,79.9506564
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.84603266,5.699521555,4.141507117,4.813978257,5.099155876,4.999397136,4.355549402,1.725610669,2.472692998,2.299295875,6.4,4.6,4.4,6.9,5.6,5.5,3.8,6.405415961,4.698397161,4.300572631,6,-1.545372866,3.964656496,5.940269077,5.445061279,6.241748044,7.668291899,6.79682612,5.950088146,3.538912053,8.015959406,8.245909534,6.341361551,7.250906975
Sri Lanka,LKA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,543.4936708,570.6009418,580.5849399,599.8109416,622.8814188,644.1548495,660.3318611,661.6341032,668.7632027,674.9504099,710.1279605,731.9532809,757.1868095,799.3411662,832.5450772,866.4695906,889.5852754,934.739924,967.4039879,994.6056033,1051.743097,1052.291594,1086.841667,1136.269541,1181.988186,1242.40435,1323.260064,1400.435182,1470.698567,1505.39568,1610.084837,1724.81198,1883.00279,2004.255223
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.8722306,4.987596442,1.749733888,3.311488201,3.846291491,3.415325938,2.511354476,0.19721024,1.077498792,0.925171604,5.211871878,3.073434876,3.44742339,5.567233367,4.153909787,4.074795986,2.667801047,5.07592132,3.494454775,2.811815507,5.744738771,0.052151275,3.28331738,4.547844949,4.023573959,5.11140161,6.508003125,5.832195872,5.017253616,2.359226649,6.954261843,7.125534027,9.171481415,6.439312454
Sri Lanka,LKA,GINI index,SI.POV.GINI,,,,,,32.47,,,,,,32.48,,,,,35.41,,,,,,41.06,,,,,40.26,,,36.4,,,
Sri Lanka,LKA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.18793873,11.6981354,11.86037607,13.78853792,19.88734666,11.86943803,12.04854185,12.82818989,12.01719058,12.2279081,14.32358352,12.75644899,15.01235648,16.01173021,15.22214394,15.29129703,15.32179533,17.32479812,19.12943793,19.50642155,17.43423789,15.76779352,16.0097235,15.99122728,16.43262209,17.89722853,16.97578505,17.57560313,13.86629097,17.94147738,19.27009206,15.3930891,16.92486456,20.0493436
Sri Lanka,LKA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.33314293,27.38544791,30.51149761,29.06390572,25.72944987,23.68406467,23.58336026,23.25706704,22.50677983,21.53669643,21.88331303,22.61504787,23.52292473,25.19692132,26.63862238,25.58882373,23.89041931,24.3602805,25.11959889,27.28190068,28.03609977,22.00117791,20.0732624,20.0384314,22.63792417,23.37195071,24.8720514,24.72101508,25.28656566,23.73051643,25.90961909,27.08895326,28.89476013,29.24470853
Sri Lanka,LKA,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,506.771303,471.7086008,496.9364733,516.9356672,549.0288707,577.4246185,598.8350821,586.4096428,619.7691569,658.7324122,690.8281533,711.5225064,729.1740442,783.1209312,836.979849,852.5778455,857.4339664,903.7495118,930.8569824,991.9639272,989.8604232,1069.881782,1214.377786,,
Sri Lanka,LKA,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,6.749425629,6.111115522,11.41604928,21.55468719,14.8407531,24.1810375,24.57840313,15.33420089,13.29712756,13.88821631,10.7945738,10.11747954,6.577322129,8.456185847,9.829485886,14.35813833,17.69875576,23.43701947,27.48341589,23.34742971,10.62446026,19.33324186,40.19538242,32.84496844,28.70030348,
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0.00583007,0.010266433,0.014909799,0.081953185,0.161302474,0.281311331,0.386704011,0.62189487,0.937791896,1.372850693,2.282674554,3.50715883,4.835730796,7.144934955,11.20278283,16.84991212,26.87761576,39.32382822,54.18660423,79.14612039,83.62395495,87.54590803,91.63310875,95.49632054
Sri Lanka,LKA,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,16.13,,,,,,13.95,,,,,13.66,,,,,,11.85,,,,,7.38,,,5.37,,,
Sri Lanka,LKA,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,51.67,,,,,,49.5,,,,,46.68,,,,,,39.74,,,,,29.13,,,23.85,,,
Sri Lanka,LKA,Telephone lines (per 100 people),IT.MLT.MAIN.P2,0.360535948,0.432297501,0.454100177,0.467470122,0.506483547,0.542099612,0.561096911,0.584814682,0.61335895,0.616646888,0.700693611,0.71770354,0.764121565,0.88037597,0.998945526,1.120234829,1.388566238,1.849218101,2.818344528,3.579093515,4.071923334,4.345169035,4.584989045,4.814965094,5.02209035,6.235155409,9.356039163,13.50640767,16.85089863,16.67806138,17.23831156,17.2439678,16.34929763,12.72391289
Sri Lanka,LKA,Trade (% of GDP),NE.TRD.GNFS.ZS,87.01730125,76.99547085,73.61393821,67.76013355,63.54766953,63.97721324,59.04755006,60.88866071,62.91320918,64.0169756,68.24391517,67.59591239,72.80375656,77.14751834,79.4307907,81.63504909,78.87396371,80.13755331,78.49498913,78.75147835,88.63646274,80.89862447,76.33513178,75.33624733,79.4829449,73.60397296,71.26117849,68.60651166,63.36904361,49.14914153,53.06157773,60.6633826,59.3322552,54.4737009
